Date,ActualReturn,sigma_EGARCH,VaR_95,ES_95,VaR_99,ES_99
2024-07-30,1.146795416344526,0.9878318612624313,-1.6248388198157335,-2.0376134318899153,-2.2980405503576637,-2.632783523947297
2024-07-31,-0.25115611746224786,0.9654398887669923,-1.5880073026420132,-1.9914252234382195,-2.245949032747318,-2.5731041204308607
2024-08-01,-1.427614814906919,0.9400741016823828,-1.5462842957554144,-1.939102889546289,-2.1869393878896646,-2.505498863982696
2024-08-02,-2.488969081864134,1.165532072762601,-1.9171296572118315,-2.404157934048094,-2.7114330595976917,-3.1063926545960068
2024-08-05,-2.943531279817524,1.608136795290444,-2.645149640367604,-3.317124363869546,-3.741085614890775,-4.286029055069423
2024-08-06,1.603147745087874,2.061946444563347,-3.3916000879197137,-4.253203339595216,-4.796804727696013,-5.495528985641707
2024-08-07,0.120416303313986,1.8967422319940128,-3.1198633396873827,-3.912434494474271,-4.412482259002751,-5.055224369040887
2024-08-08,1.5996371506839413,1.676950288922749,-2.7583377649519027,-3.4590668385142322,-3.9011697395076106,-4.469431756849918
2024-08-09,0.42545080194345,1.57654656810671,-2.593188340608218,-3.2519627976655885,-3.667595757041428,-4.20183433235538
2024-08-12,-0.5202169703292014,1.4240332014039776,-2.342326176228649,-2.937371522851786,-3.3127966106497158,-3.795353538626444
2024-08-13,0.8263359909409296,1.379676910980042,-2.2693665710467257,-2.845877234500815,-3.2096084487216547,-3.6771345226267824
2024-08-14,1.215263195367866,1.2808962883823403,-2.1068869056943713,-2.6421211791349783,-2.979810357345061,-3.4138630025847756
2024-08-15,0.9248606802350956,1.2210857564134991,-2.008507335255526,-2.518749228819017,-2.8406702534540957,-3.2544551222549725
2024-08-16,0.733782425697127,1.1525511201235785,-1.89577789018225,-2.3773819567859347,-2.6812348480228767,-3.0717956350288484
2024-08-19,0.5468292475322656,1.0826748325804383,-1.7808416251790118,-2.233247243529628,-2.518678295051026,-2.8855603598038986
2024-08-20,-0.3186365977796868,1.0116786871909949,-1.6640633579356117,-2.0868025851511636,-2.3535165631591997,-2.6963404235222157
2024-08-21,-0.15967747887368766,0.9921766278225049,-1.6319853248503282,-2.0465754375190093,-2.3081479888078946,-2.644363257567288
2024-08-22,0.5691504129994307,0.9453046343688126,-1.5548877564155767,-1.949891976308674,-2.1991074264848414,-2.519439354078552
2024-08-23,0.8589560641492966,0.8938951640373095,-1.4703267026811497,-1.8438490034287096,-2.0795111144735836,-2.382422102690584
2024-08-26,0.31460917175496483,0.8668284304572029,-1.4258058877821822,-1.7880181054156323,-2.016544476352273,-2.3102834594545727
2024-08-27,0.5147131602067478,0.8104525040107176,-1.3330757406939313,-1.6717307598993705,-1.8853944597164087,-2.1600295386042307
2024-08-28,0.24522960490971357,0.7731788356937214,-1.271766012172934,-1.5948458868791187,-1.7986829406694613,-2.0606872277613193
2024-08-29,0.8867258908747733,0.7236241187419769,-1.1902557562623035,-1.4926287375503497,-1.6834014302400748,-1.9286132914563185
2024-08-30,0.9445660692998903,0.7209204252078468,-1.1858085761465245,-1.4870517942699248,-1.6771116985348935,-1.9214073690016982
2024-09-03,-0.7461183366463509,0.7222811445084762,-1.1880467602234275,-1.4898585673987557,-1.680277204987079,-1.9250339774316347
2024-09-04,0.11006923136793745,0.8334544826631393,-1.3709106287074275,-1.719177235863733,-1.9389050638532028,-2.2213347392047558
2024-09-05,-1.1062086270034577,0.768448255871307,-1.2639849007944524,-1.5850880592924883,-1.7876779663566071,-2.04807921914814
2024-09-06,-1.4791794032762873,0.9571151010128156,-1.5743142453109544,-1.9742535771178982,-2.2265826804535482,-2.5509167777270685
2024-09-09,1.4791794032762873,1.1981845744366406,-1.9708382430194145,-2.471510667448293,-2.7873941374492084,-3.193418566387522
2024-09-10,-1.028636220382717,1.167095070869601,-1.9197005603170487,-2.4073819502615126,-2.715069136921041,-3.110558379377157
2024-09-11,-0.47312371483712035,1.267573879906084,-2.084973493792472,-2.614640876544159,-2.9488178007092185,-3.3783559300646018
2024-09-12,0.22557620084993069,1.2378592136140654,-2.0360972171683924,-2.553348053812803,-2.879691149952948,-3.2991599789102835
2024-09-13,0.2924991925709719,1.1236051790034132,-1.8481660539452223,-2.317674793312014,-2.6138965194358685,-2.9946485011340913
2024-09-16,1.2946511432998076,1.030682390998047,-1.695321669068153,-2.1260017683840475,-2.397725789109637,-2.7469893651480106
2024-09-17,0.5308720500524,1.0117532262986733,-1.6641859638572263,-2.0869563379232323,-2.3536899670538802,-2.6965390862119722
2024-09-18,-0.3093349338088469,0.9481526626582805,-1.5595723460771682,-1.9557666407375027,-2.2057329310412532,-2.527029959575589
2024-09-19,1.1003487332117867,0.9350630738891598,-1.538041888514977,-1.9287665783384322,-2.1752819940361405,-2.4921434014496495
2024-09-20,-0.06567149075533685,0.9174476573927797,-1.5090671068006454,-1.8924310331217713,-2.1343024073194425,-2.4451945429061834
2024-09-23,-0.12095521563995071,0.8624060886914396,-1.4185317828891475,-1.7788960844162174,-2.0062565709872073,-2.2984969712932313
2024-09-24,-0.8397859659166063,0.8253598288554987,-1.3575961080330134,-1.702480289782374,-1.9200740831767016,-2.199760752767856
2024-09-25,-0.6010003504245187,0.9416760657661463,-1.5489192921888388,-1.9424072813790347,-2.1906661136302175,-2.5097684414392254
2024-09-26,0.512192464897332,0.9878854055512657,-1.6249268923334255,-2.037723878380263,-2.298165113000161,-2.6329262309473167
2024-09-27,0.28834421947339095,0.9268036396516645,-1.5244563281528656,-1.9117297375539852,-2.156067676756963,-2.470130239867866
2024-09-30,0.3758133571908573,0.8594727863529563,-1.413706929898748,-1.7728455241143364,-1.9994326893281578,-2.2906790921881317
2024-10-01,-0.5309796368861086,0.8066410789222312,-1.3268065043132808,-1.6638688845544947,-1.8765277590647427,-2.149871274258614
2024-10-02,0.11086503466102293,0.8587443806218713,-1.4125088090900806,-1.7713430322837656,-1.997738164204209,-2.2887377348754625
2024-10-03,-0.5332210226780099,0.7890895065618971,-1.297936736857684,-1.6276650314549401,-1.8356966960182055,-2.1030925740144233
2024-10-04,1.678859418076728,0.8441406462417264,-1.3884878036278632,-1.741219722340404,-1.9637647977759016,-2.2498156543353476
2024-10-07,-1.2343257833825838,0.8787187579703133,-1.4453637361177627,-1.812544436262383,-2.0442055144840463,-2.3419737294270835
2024-10-08,0.5749680347684194,1.0756398677888848,-1.769270137826149,-2.218736131553727,-2.502312519664243,-2.8668106716018182
2024-10-09,0.9218763951454712,1.007288238580016,-1.656841712613899,-2.077746350570594,-2.3433028523669632,-2.6846389374505373
2024-10-10,-0.30634311241364287,0.9667382750707375,-1.5901429580629125,-1.994103421496047,-2.2489695309647195,-2.576564598071105
2024-10-11,1.910192726920945,0.9520903298592196,-1.5660492322543609,-1.963888917304582,-2.2148933147628385,-2.537524686194521
2024-10-14,0.6215861463341632,0.9824733081308974,-1.6160247842621178,-2.0265602757157914,-2.285574691672185,-2.6185018319406543
2024-10-15,0.21344645241780924,0.9271242944581963,-1.5249837583743888,-1.9123911563302074,-2.1568136313844395,-2.470984853618057
2024-10-16,1.2290897865950168,0.8549978474230016,-1.4063463103694256,-1.763615010270705,-1.9890224246619947,-2.2787524213168373
2024-10-17,0.27341694220361923,0.8514851710756925,-1.4005684719392477,-1.7563693677804824,-1.980850717509239,-2.269390386364517
2024-10-18,0.021007447389553846,0.7923147390295957,-1.3032417721799396,-1.6343177597732508,-1.8431997087127234,-2.1116885094512545
2024-10-21,-0.8011786728871151,0.7394570050743161,-1.216298536771162,-1.5252874349678753,-1.7202342316992425,-1.9708113252583879
2024-10-22,-0.19070826708391664,0.8481181192877452,-1.3950301645937089,-1.7494241069339427,-1.9730177837405622,-2.260416472058639
2024-10-23,-0.08486137885288514,0.8268959790775372,-1.3601228502972758,-1.7056489265196284,-1.9236477029799481,-2.20385492218422
2024-10-24,0.08486137885288514,0.7913254594324353,-1.3016145520464812,-1.632277160077982,-1.8408983002250374,-2.1090518674010044
2024-10-25,-1.108989065886945,0.7384825046148918,-1.2146956261560122,-1.523277320389299,-1.717967204627209,-1.968214072776197
2024-10-28,1.2361627994438074,0.9088914158504725,-1.4949933418667085,-1.8747819641083272,-2.1143976129977164,-2.4223903262749125
2024-10-29,-0.6161712888002491,0.8880835215287449,-1.460767401422392,-1.8318612539936387,-2.065991212279099,-2.3669328304331914
2024-10-30,0.4465758676337028,0.9410107836951069,-1.5478250005613439,-1.9410349955304969,-2.1891184360986173,-2.5079953222029503
2024-10-31,-1.3887702142467262,0.8868636453855431,-1.4587608837238148,-1.8293449998494835,-2.0631533560067683,-2.3636815991892695
2024-11-01,0.3436433676897277,1.0981901467126063,-1.8063620459025997,-2.2652508807025518,-2.5547723130974704,-2.9269119956620853
