Date,ActualReturn,sigma_GJR-GARCH,VaR_95,ES_95,VaR_99,ES_99
2024-07-09,0.7694127405088569,0.7483044519527307,-1.2308512918583827,-1.5435371769577226,-1.7408164709355314,-1.9943916664924926
2024-07-10,0.3825210866871043,0.74318785562275,-1.2224352398273675,-1.532983108177026,-1.7289134879409558,-1.980754841194059
2024-07-11,0.7843104417370572,0.7238888541534607,-1.1906912072640652,-1.4931748106742184,-1.6840172969017635,-1.9293188680396345
2024-07-12,0.330875111354878,0.7251695796632947,-1.1927978132640447,-1.4958165795862544,-1.6869967099687957,-1.9327322758808037
2024-07-15,1.452362473644131,0.7080127625477974,-1.164577360404676,-1.4604269931860556,-1.6470839849468513,-1.887005682928708
2024-07-16,1.1330944043143276,0.7705368690437875,-1.2674203637465054,-1.5893962684332925,-1.7925368071701007,-2.0536458206762362
2024-07-17,0.7559327625501489,0.7882257549289399,-1.296515991851429,-1.6258833598991336,-1.833687309243176,-2.100790490879419
2024-07-18,-1.2168685892080422,0.7763392537913403,-1.2769644373434854,-1.6013649217661554,-1.8060351725919372,-2.0691104190173317
2024-07-19,-1.0216074183656776,0.9924431711557405,-1.6324237496187406,-2.0471252398662303,-2.3087680613245074,-2.645073652649366
2024-07-22,0.5585371310544041,1.0804918386043294,-1.7772509196197959,-2.2287443538963965,-2.513599891655661,-2.879742213215844
2024-07-23,0.18547280768479446,1.0111859024820988,-1.663252799219878,-2.08578611182078,-2.3523701744992995,-2.695027046708497
2024-07-24,-1.3760951599798954,0.945588767365284,-1.5553551136053592,-1.950478061079531,-2.1997684186771274,-2.520196629381217
2024-07-25,0.37506028707512407,1.1511394170962808,-1.893455845337621,-2.374470018871131,-2.6779507356865455,-3.0680331440455895
2024-07-26,1.555452334794305,1.0668845357390575,-1.7548688981488263,-2.200676396000568,-2.4819445715636057,-2.843475836118769
2024-07-29,-0.13831872404099776,1.0573751569785206,-1.7392273620045018,-2.181061278639769,-2.4598224485005815,-2.8181313046195315
2024-07-30,1.146795416344526,0.9895971428528922,-1.627742449642394,-2.0412547008354163,-2.3021472094327162,-2.6374883775451083
2024-07-31,-0.25115611746224786,0.9636136831450285,-1.5850034617011668,-1.9876582857126526,-2.2417006431811015,-2.5682368912379276
2024-08-01,-1.427614814906919,0.9188690621654231,-1.511405109596294,-1.895362982950955,-2.137609089290433,-2.4489828911191
2024-08-02,-2.488969081864134,1.1499139233988969,-1.8914400875846729,-2.371942177326017,-2.675099811028986,-3.0647669408163773
2024-08-05,-2.943531279817524,1.6737562812921458,-2.7530840899161944,-3.4524785180673105,-3.893739366646487,-4.460919042292941
2024-08-06,1.603147745087874,2.1636557105798326,-3.5588969430215025,-4.4630003452496005,-5.033415862463718,-5.766605967769779
2024-08-07,0.120416303313986,1.9818435190258845,-3.259842500319995,-4.087974009170279,-4.610457457167485,-5.282037529407961
2024-08-08,1.5996371506839413,1.7862017685811487,-2.9380404575178365,-3.68442126484475,-4.155326686946745,-4.760610354029305
2024-08-09,0.42545080194345,1.658469198291876,-2.7279390759976927,-3.420945656173225,-3.858176293608523,-4.420175691293016
2024-08-12,-0.5202169703292014,1.5053505346390808,-2.4760812867344297,-3.1051058275881824,-3.5019690159438683,-4.012081651525239
2024-08-13,0.8263359909409296,1.4004574507017562,-2.3035475171779964,-2.888741519931712,-3.257951213124686,-3.732519112599556
2024-08-14,1.215263195367866,1.2912292211041403,-2.12388306755887,-2.6634350517993477,-3.0038483534150275,-3.4414024818127933
2024-08-15,0.9248606802350956,1.2169416872815506,-2.001690948113503,-2.5102012043453508,-2.831029707039109,-3.2434102902744075
2024-08-16,0.733782425697127,1.1390801454047985,-1.873620108557493,-2.3495952047038986,-2.6498966746245847,-3.035892601646437
2024-08-19,0.5468292475322656,1.0652064267649723,-1.7521086545163824,-2.197214939127329,-2.478040706319334,-2.8390033162177475
2024-08-20,-0.3186365977796868,0.9964071081573906,-1.6389438457729117,-2.0553017034876864,-2.317989557741128,-2.655638393914719
2024-08-21,-0.15967747887368766,0.951170073900105,-1.5645355459022876,-1.9619906935515312,-2.2127524792687785,-2.535072006925931
2024-08-22,0.5691504129994307,0.9000964315512647,-1.4805268800431752,-1.8566404373525247,-2.0939374199710317,-2.398949809052946
2024-08-23,0.8589560641492966,0.8598978763738663,-1.4144061407614226,-1.7737223627448109,-2.0004215965945775,-2.291812048156788
2024-08-26,0.31460917175496483,0.8415849109242595,-1.3842839931214,-1.735947974368466,-1.9578192683535014,-2.2430040722237945
2024-08-27,0.5147131602067478,0.8047104888782421,-1.323630966277269,-1.6598866317447118,-1.8720365350202643,-2.1447258382197165
2024-08-28,0.24522960490971357,0.7803433811465044,-1.2835506407464028,-1.6096242865445431,-1.815350165752012,-2.0797822761843907
