Date,SPY,XLF
2016-03-09,0.4927162172877253,0.13678088600910243
2016-03-10,0.08019958277341033,-0.09114701075429998
2016-03-11,1.6008347387566069,2.567083625822386
2016-03-14,-0.12825763042769722,-0.3117113085627121
2016-03-15,-0.16315217185454145,-0.04464132759398609
2016-03-16,0.5770811363622563,-0.22332168492384952
2016-03-17,0.6324105583775719,1.2002598942324916
2016-03-18,0.3921609390763692,0.8837878307572211
2016-03-21,0.14181110556972243,-0.17612756828815357
2016-03-22,-0.053771290043158615,-0.30897479158937813
2016-03-23,-0.6621205981196532,-0.7543992894089246
2016-03-24,-0.04432475673841196,-0.625569723988928
2016-03-28,0.05908352818142504,0.3132866807413315
2016-03-29,0.9207279801999313,0.17856504499231818
2016-03-30,0.4378442377126035,0.5781723299622676
2016-03-31,-0.24297804187538574,-0.22198338655066152
2016-04-01,0.6788614793780567,0.8849734706132928
2016-04-04,-0.32430695300194046,-0.4857637504069423
2016-04-05,-1.0038168518831547,-1.426715728732475
2016-04-06,1.086195137713375,0.5374010593163892
2016-04-07,-1.2038292571072695,-1.8936310592339467
2016-04-08,0.2693173192645837,0.3634456361099492
2016-04-11,-0.2349967391793939,0.4073467585911317
2016-04-12,0.9269932953328563,1.256754670330995
2016-04-13,1.0050275672212727,2.2492403570665065
2016-04-14,0.004800781803027121,0.21780670678706038
2016-04-15,-0.1106232790131223,-0.34872375023575763
2016-04-18,0.7001927773661265,0.7396358498719113
2016-04-19,0.3149399442977874,1.2492639526161309
2016-04-20,0.09519759221037205,0.7675664983339381
2016-04-21,-0.5392571717520944,-0.896120564891989
2016-04-22,0.0,0.938587886205644
2016-04-25,-0.17241065454127735,-0.2125352513622225
2016-04-26,0.14849754274441906,0.6362314615048881
2016-04-27,0.2055845167622472,0.16897830170852224
2016-04-28,-0.9117102036416469,-1.0608823696492742
2016-04-29,-0.5413332443154673,-0.556152380941688
2016-05-02,0.7917003977621739,0.8968620109352621
2016-05-03,-0.8741494778501391,-1.2837231967394835
2016-05-04,-0.5593677424370114,-0.7781983779487689
2016-05-05,-0.019520614768619993,-0.04337683967223782
2016-05-06,0.3652479745448467,0.4332972649563338
2016-05-09,0.08264278647187595,-0.2597983950550553
2016-05-10,1.2356855884882556,1.4203139174176371
2016-05-11,-0.9398838469165227,-1.0741371547501544
2016-05-12,0.02905388829681499,0.043164275759721704
2016-05-13,-0.8752220112667075,-1.2163357993143276
2016-05-16,0.981677878161058,0.5231292970854895
2016-05-17,-0.9377694407963766,-0.5668466702278607
2016-05-18,0.029322938817433197,1.7339204314717804
2016-05-19,-0.3471314769756262,-0.9498863349162612
2016-05-20,0.6297683117870712,0.691719963424342
2016-05-23,-0.1363785318970301,-0.08622819257766423
2016-05-24,1.287909949675825,1.4980167175773662
2016-05-25,0.6760273991457844,1.0564169335612217
2016-05-26,0.028659424723453952,-0.5902534021049011
2016-05-27,0.42901970021311797,0.6742542645356675
2016-05-31,-0.19046154060164966,-0.25232183153618415
2016-06-01,0.20475246986224604,0.21033616704384528
2016-06-02,0.3038710344056561,0.20987094615416702
2016-06-03,-0.2991391624283857,-1.4358314170178854
2016-06-06,0.507544833820095,0.5936918708203898
2016-06-07,0.15601759793142378,-0.2116057163323859
2016-06-08,0.32545645088051245,0.08470081996603263
2016-06-09,-0.13666586634082378,-0.7223205263906962
2016-06-10,-0.9522823545573544,-1.2444275212221356
2016-06-13,-0.7741476459400154,-0.6932065022288381
2016-06-14,-0.19688987047121742,-1.489248082214889
2016-06-15,-0.139495056127803,0.13224646178038313
2016-06-16,0.2980016034143773,0.26410626539443705
2016-06-17,-0.3731124798044938,-0.08397515568381309
2016-06-20,0.6419338722153611,0.5732830047114668
2016-06-21,0.28344556357149386,0.5700336619022917
2016-06-22,-0.16323074664237325,-0.08751943989504518
2016-06-23,1.2938353267167635,2.0789235037517617
2016-06-24,-3.656956434203007,-5.506768185318833
2016-06-27,-1.8072321992546492,-2.894739341408492
2016-06-28,1.7875467245436205,2.531725997916645
2016-06-29,1.6884028747595536,2.2473188592929905
2016-06-30,1.355321546833821,1.5873084602786136
2016-07-01,0.20983194438137787,-0.526283516519932
2016-07-05,-0.7218951517213412,-1.5064514316458943
2016-07-06,0.5979424398926625,0.2674851326359473
2016-07-07,-0.06199138303513152,0.13349664584620946
2016-07-08,1.47808681124868,1.8939366803885527
2016-07-11,0.35207009857112226,0.5655572280790278
2016-07-12,0.7236871494042063,1.2502703580059116
2016-07-13,-0.013924061020187395,0.0
2016-07-14,0.5567454094024704,0.9381745493268312
2016-07-15,-0.13426001689751388,-0.16989879054292167
2016-07-18,0.2683812990150969,0.33953327478619677
2016-07-19,-0.10171047179960979,0.042348790598678576
2016-07-20,0.41543284441560857,0.16927557224226675
2016-07-21,-0.3784224798930147,-0.5086468966519764
2016-07-22,0.4474842106916732,0.635436604494366
2016-07-25,-0.27196457555991316,-0.2113857187245216
2016-07-26,0.0461729288246282,0.08459601088213198
2016-07-27,-0.10618011432823593,-0.042259285094292665
2016-07-28,0.11543686981889678,0.21126068406203125
2016-07-29,0.16127451016085814,-0.16900139896773858
2016-08-01,-0.08289433661934353,-0.25399109523869257
2016-08-02,-0.6428174565661138,-0.8514269195693647
2016-08-03,0.29185757209688745,1.0208220039259253
2016-08-04,0.10633049875767853,-0.2541943806678937
2016-08-05,0.8145342136648637,1.8911912766871986
2016-08-08,-0.059586263074962176,0.12482613410540466
2016-08-09,0.059586263074962176,0.08310754819138566
2016-08-10,-0.24777728426057521,-0.792489400867602
2016-08-11,0.46300434468253826,0.20915145612057096
2016-08-12,-0.086943080816404,-0.29295591674491916
2016-08-15,0.2879673063916677,0.6683601791951599
2016-08-16,-0.5171034497840843,-0.2500854373752137
2016-08-17,0.1879149837644256,0.33328503537415344
2016-08-18,0.2241593302018785,-0.08319959799893972
2016-08-19,-0.1463123075217787,-0.041643361094356734
2016-08-22,-0.004578521355913523,0.0
2016-08-23,0.20113449866929756,0.12484295909329646
2016-08-24,-0.5128191405401772,-0.04156185478176866
2016-08-25,-0.06888470314141415,0.20784721132121042
2016-08-26,-0.18850210448100313,0.12449193795016633
2016-08-29,0.4912208611012936,0.8672466508769183
2016-08-30,-0.16502135669487217,0.9005393884343071
2016-08-31,-0.2847570652517284,0.08149464325031275
2016-09-01,0.004578085265549703,-0.4080353864124753
2016-09-02,0.4497824237488679,0.44867760274973634
2016-09-06,0.3018076422698357,-0.16286318880389672
2016-09-07,-0.00914492392301014,-0.040777369676225916
2016-09-08,-0.2285845961411681,-0.08165062442850868
2016-09-09,-2.4225515809452425,-1.895409010479776
2016-09-12,1.424531604088397,1.1168943824969357
2016-09-13,-1.4479826329558243,-1.7846496990666871
2016-09-14,-0.037554883391255345,-0.2515889125460191
2016-09-15,0.9943500345700684,0.5860591937416171
2016-09-16,-0.38731731126224744,-0.952282955961925
2016-09-19,0.01876969214258395,0.6355907124762084
2016-09-20,0.004673130553989324,0.05174816332016441
2016-09-21,1.1182563299891868,0.6192377526962556
2016-09-22,0.6281914646436348,0.20556727774194705
2016-09-23,-0.5494256611985548,-0.514700962851089
2016-09-26,-0.8135377277977085,-1.6125131109871127
2016-09-27,0.6188653633901531,0.783517067759254
2016-09-28,0.49514279786553317,0.46714381232058066
2016-09-29,-0.9088368642342637,-1.408089328939477
2016-09-30,0.7517821025173177,1.3563025788225769
2016-10-03,-0.24070860164178143,-0.46742190833763964
2016-10-04,-0.5110735008755363,0.41558472500553556
2016-10-05,0.441506417367421,1.5942394460342957
2016-10-06,0.06956708350811525,0.15302097502125633
2016-10-07,-0.3435171147400773,-0.05098871353066414
2016-10-10,0.5194891837425608,0.5083862208519196
2016-10-11,-1.271036689770888,-0.9170016005293657
2016-10-12,0.13112730935960215,-0.10236861903836214
2016-10-13,-0.32811202216072033,-0.9781471099611583
2016-10-14,0.05164742032075509,0.4645738124310572
2016-10-17,-0.3478121087992392,-0.4645738124310572
2016-10-18,0.6242767106392044,0.824344868772453
2016-10-19,0.2663776926099537,0.8684579278716242
2016-10-20,-0.18682622661394532,0.0
2016-10-21,0.04670190335307467,-0.05088773377286415
2016-10-24,0.42438509294502325,0.3048924962161692
2016-10-25,-0.33560361182374265,-0.1015429929633882
2016-10-26,-0.20095261677361975,0.6076021398090159
2016-10-27,-0.26707651795749854,0.2520724427075738
2016-10-28,-0.29600052046427905,-0.4542119180239279
2016-10-31,0.0046838963803530476,-0.15186743949082704
2016-11-01,-0.7271438199296654,-0.4060569944817516
2016-11-02,-0.6036881147703177,-0.6634524503404737
2016-11-03,-0.4587353790449278,0.10235117338046607
2016-11-04,-0.11023541388581748,-0.30735665091161657
2016-11-07,2.1817118688390202,2.483033826392589
2016-11-08,0.44938483993508527,0.05000189746908745
2016-11-09,1.0546081687357045,4.1642303983215
2016-11-10,0.2492786397447766,3.6282174614003626
2016-11-11,-0.23077823546806542,0.2772248238126718
2016-11-14,0.0785228934815585,2.416359895574649
2016-11-15,0.7772466535436173,-0.09011779779752871
2016-11-16,-0.18801778892321153,-1.4532590158481185
2016-11-17,0.5127749742143806,1.3630393885575298
2016-11-18,-0.2240216855832422,0.0
2016-11-21,0.7523191488268743,0.36035021964990754
2016-11-22,0.19513155220787226,0.04499353389797456
2016-11-23,0.05436213995837491,0.5825217397644078
2016-11-25,0.370866348811294,0.13394444132415195
2016-11-28,-0.47058107851807307,-1.1669759817570124
2016-11-29,0.19484783667085281,0.2705473081873411
2016-11-30,-0.2402129375893125,1.3416929730414306
2016-12-01,-0.36821372080639847,1.7177254935015984
2016-12-02,0.0500885585558386,-1.0977037566044956
2016-12-05,0.5990656544677897,1.1849993351616739
2016-12-06,0.3162361005452752,0.8688096286681102
2016-12-07,1.2996021756610965,1.5451086007357784
2016-12-08,0.24457230064509616,0.9326165588963597
2016-12-09,0.6022144673445418,0.2107324622489859
2016-12-12,-0.11482562288955833,-0.9731121590623282
2016-12-13,0.6651628964895018,0.25475039002431643
2016-12-14,-0.8288180434163017,-0.46759421304587434
2016-12-15,0.410866727849335,0.8485359330633546
2016-12-16,-0.1957978171859054,-0.8652384701322013
2016-12-19,0.2175068460640972,0.04279830363702608
2016-12-20,0.38501755705206975,1.2332781019937844
2016-12-21,-0.27867224607742713,-0.25391014728453065
2016-12-22,-0.17286664595514978,-0.2545757446662744
2016-12-23,0.14631049406101937,0.16976672963671113
2016-12-27,0.24778927241548843,0.1271241812800028
2016-12-28,-0.8298780033440423,-1.0216831209596933
2016-12-29,-0.02228313444945229,-0.7301033584774075
2016-12-30,-0.3661884375945057,0.21529132246400629
2017-01-03,0.7621175260237756,1.1120825659136635
2017-01-04,0.5931772442647976,0.804933101941252
2017-01-05,-0.07950606934450377,-1.0178602522620483
2017-01-06,0.357160004152135,0.3404488304635134
2017-01-09,-0.3306379499096401,-0.6820315995423432
2017-01-10,0.0,0.21362592465381525
2017-01-11,0.2822056857620936,0.638172404525239
2017-01-12,-0.25132158804108684,-0.8517983291790543
2017-01-13,0.2292722760238064,0.5545099193996261
2017-01-17,-0.35293624044809846,-2.4108088071663314
2017-01-18,0.22075641179766237,0.8245229315133606
2017-01-19,-0.37116088661903746,-0.43313982607284807
2017-01-20,0.36674148923623306,0.4763155637416361
2017-01-23,-0.2605671557851963,-0.6500646739730165
2017-01-24,0.6391467590469269,1.2530136077282261
2017-01-25,0.8618401855540192,1.660643287975594
2017-01-26,-0.10459945029186457,0.25307258078326456
2017-01-27,-0.15712776241061377,-0.37984944857845093
2017-01-30,-0.6220827724256139,-0.8066323662722308
2017-01-31,-0.008807913395525446,-0.6414181086614512
2017-02-01,0.03955962286212866,0.12862482809925524
2017-02-02,0.06585915127770292,-0.3863621350306712
2017-02-03,0.686946041673675,2.001357214141075
2017-02-06,-0.17895831350873692,-0.4648620571679807
2017-02-07,0.0043771221956312445,-0.2544294179536166
2017-02-08,0.13095482194982466,-0.6817216952781369
2017-02-09,0.5915254876719622,1.3588178392182737
2017-02-10,0.3938301543044531,0.29484164327895357
2017-02-13,0.5427775230566922,1.1290093680021762
2017-02-14,0.3987420019608834,1.1574769034876198
2017-02-15,0.5206964822708215,0.777909655907294
2017-02-16,-0.08516782850955806,-0.2450030378579715
2017-02-17,0.15749146703294414,0.04091104516792399
2017-02-21,0.5937241260438597,0.4891707253951605
2017-02-22,-0.08882074234115578,0.0813454251349377
2017-02-23,0.06770679665111246,0.0
2017-02-24,0.12680348823108645,-0.775081206103545
2017-02-27,0.15616363614316953,0.5309476800750446
2017-02-28,-0.2702758005960426,-0.040750007487933004
2017-03-01,1.3900255281988905,2.812573770317295
2017-03-02,-0.6317160299172286,-1.5572279711190795
2017-03-03,0.06294601254595023,0.48168125526451
2017-03-06,-0.2982634430669151,-0.7637730108658758
2017-03-07,-0.2991035162298594,-0.2828714241491781
2017-03-08,-0.18583171247694708,0.04043303560576916
2017-03-09,0.12672427187156998,0.36341926030414307
2017-03-10,0.34980925933050244,-0.08066202502470254
2017-03-13,0.050459053564377854,0.2417729088653342
2017-03-14,-0.3833992881483006,-0.2820917556013658
2017-03-15,0.8616426021192503,-0.16154805540167239
2017-03-16,-0.19688918002760403,0.16154805540167239
2017-03-17,-0.17577581773728923,-0.9849078692137692
2017-03-20,-0.10975501431866874,-0.8213307779369128
2017-03-21,-1.292251588178761,-2.8442388547901043
2017-03-22,0.2350019879185261,-0.21234953912707688
2017-03-23,-0.10673559037455149,0.21234953912707688
2017-03-24,-0.07266760248585413,-0.12734793147268775
2017-03-27,-0.102671562283696,-0.38305826020592626
2017-03-28,0.7250445179252551,1.355352135460386
2017-03-29,0.09344373557933494,-0.6330368131222563
2017-03-30,0.3179001652103608,1.303918902271084
2017-03-31,-0.23302294792868494,-0.8393106111764137
2017-04-03,-0.17406617735158392,-0.21092583022088718
2017-04-04,0.06369530047098948,-0.12676556063899724
2017-04-05,-0.2977148758051662,-0.7640058538345151
2017-04-06,0.2807428959351377,0.6370889535997293
2017-04-07,-0.10200463797485071,-0.42425866978659244
2017-04-10,0.05953591185994256,-0.2554392010952533
2017-04-11,-0.11905488760062255,-0.2988104659732205
2017-04-12,-0.43915983555056215,-0.8156660849624409
2017-04-13,-0.6516109143665183,-1.301496096111121
2017-04-17,0.8821036525507253,1.7316232498522766
2017-04-18,-0.2988865267411711,-0.9486751317020037
2017-04-19,-0.18403713047865367,-0.30375727965643584
2017-04-20,0.8106456421868025,1.680688444257239
2017-04-21,-0.31923791721224504,-1.0309436654281523
2017-04-24,1.09381753196498,2.2204173614794875
2017-04-25,0.580177992932196,0.8829255854361229
2017-04-26,-0.06291959438593508,-0.0837368703032304
2017-04-27,0.0838667897547829,-0.461895899427045
2017-04-28,-0.2181764734898728,-0.9727433030024546
2017-05-01,0.25169760708649846,0.6354504872966071
2017-05-02,0.03771811565744798,-0.12676556063899724
2017-05-03,-0.12154940652679969,0.8001889371723525
2017-05-04,0.11733382150831417,0.16762362781386209
2017-05-05,0.3929575832433585,-0.16762362781386209
2017-05-08,-0.01671720682789868,-0.08393151688914635
2017-05-09,-0.09183661896905448,-0.37856602942332174
2017-05-10,0.17941490458088794,0.3365928056755063
2017-05-11,-0.20446387073640437,-0.6319602545271419
2017-05-12,-0.1672420076219261,-0.4235684880943502
2017-05-15,0.5508214307526238,0.7610791812181716
2017-05-16,-0.09157725154995688,0.29444956140332046
2017-05-17,-1.7903610303736883,-3.200610186086994
2017-05-18,0.40204606769629336,0.3895045707919209
2017-05-19,0.6483056385815367,0.8602290257618606
2017-05-22,0.5064817162219626,0.25662170042224375
2017-05-23,0.22102996857373824,0.7659851800112527
2017-05-24,0.23301261213140023,-0.0424208374524504
2017-05-25,0.4768061853620331,0.16948944978198988
2017-05-26,-0.0206952098970703,-0.04234782967555972
2017-05-30,-0.08690401797739611,-0.6799674926625698
2017-05-31,-0.024857132647504443,-0.8565448378908158
2017-06-01,0.792075787763924,1.239603098096742
2017-06-02,0.33230759208269234,-0.38305826020592626
2017-06-05,-0.07373072485981069,0.17041861346354104
2017-06-06,-0.3202235472036463,-0.4266116279804777
2017-06-07,0.18486225678957524,0.7665992061955507
2017-06-08,0.04921921011664665,1.139014968066654
2017-06-09,-0.15189433584756884,1.8700250188511625
2017-06-12,-0.020540451077888378,0.20559702698665916
2017-06-13,0.4878094343285788,0.5326931225325016
2017-06-14,-0.1268302487062556,0.16333916156772155
2017-06-15,-0.1926444728452381,-0.408858490114028
2017-06-16,0.02186993116222169,-0.11105339566088723
2017-06-19,0.8290646963851067,1.0239456231319277
2017-06-20,-0.6767070523585161,-0.8594410314394008
2017-06-21,-0.024683673446546095,-0.825428999364286
2017-06-22,-0.04529687427012874,-0.6235716354241916
2017-06-23,0.11935123101363132,-0.3760217630836227
2017-06-26,0.06578008750874886,0.5427074549814837
2017-06-27,-0.8088901863546383,0.49830330511300147
2017-06-28,0.891083260949177,1.5619243186082876
2017-06-29,-0.882775271513836,0.6909133435997639
2017-06-30,0.18627316044783626,-0.08105107449480897
2017-07-03,0.16941527575706772,1.448737725542637
2017-07-05,0.23094286545140008,0.15967191906489653
2017-07-06,-0.918653266095415,-0.7607723239140274
2017-07-07,0.6464051214345012,0.6809502744568707
2017-07-10,0.10733513887029034,-0.11982120259603768
2017-07-11,-0.07430111938768746,-0.8831910376490448
2017-07-12,0.7486841756943363,0.3220619657882118
2017-07-13,0.16788933030875697,0.6011004048491309
2017-07-14,0.4652858560628914,-0.4404756058348003
2017-07-17,-0.012180821311957857,-0.32150801642893967
2017-07-18,0.05291303636898448,-0.1611787483736027
2017-07-19,0.5399475361499206,0.04034398081320667
2017-07-20,0.04452177882079411,-0.04034398081320667
2017-07-21,-0.08907048142239304,0.0
2017-07-24,-0.024296695041936545,0.4425750636058101
2017-07-25,0.2427937188810958,1.2367818624259286
2017-07-26,0.004019986125936015,-0.6763446857866562
2017-07-27,-0.09299646166374131,-0.5604371766392724
2017-07-28,-0.11735668365284724,0.0
2017-07-31,-0.05672532573894884,0.7199907154855634
2017-08-01,0.2226302394698898,0.7148705875307027
2017-08-02,0.04851759519830523,0.15816554429055607
2017-08-03,-0.19418341524248817,-0.3562449848808935
2017-08-04,0.1820597620333153,0.6718009783661216
2017-08-07,0.1857417560405139,-0.1576224713028207
2017-08-08,-0.24641040798707436,-0.276523099256476
2017-08-09,-0.004036914681559978,0.0
2017-08-10,-1.4215890329664305,-1.7961107184026215
2017-08-11,0.14759819696870125,-0.40356603734217344
2017-08-14,0.9864198351689168,1.3654987116084705
2017-08-15,-0.012167915112382133,0.07973148938913432
2017-08-16,0.17430092074288694,-0.19945702915284969
2017-08-17,-1.5713764213511894,-1.7321682522459803
2017-08-18,-0.1564415285538523,0.04061883791210974
2017-08-21,0.07825856599898984,-0.28472476478595965
2017-08-22,1.0402771012039125,1.0938008705312363
2017-08-23,-0.3592190281911378,-0.3228417061366784
2017-08-24,-0.23331279329781296,0.0
2017-08-25,0.23331279329781296,0.2825502455999551
2017-08-28,0.004095637723988688,-0.6470179060249492
2017-08-29,0.11443100916812554,-0.3250718932275465
2017-08-30,0.4726355250829428,0.40617046353399466
2017-08-31,0.5998021013386534,0.121501903675858
2017-09-01,0.1413338652818119,0.28304364866151843
2017-09-05,-0.7208014853307354,-2.162913677065692
2017-09-06,0.3407854499307028,0.24723316596495515
2017-09-07,-0.0121430789635113,-1.7435415106167973
2017-09-08,-0.1175420332437227,0.9170800783974364
2017-09-11,1.060927106924936,1.7277341218777664
2017-09-12,0.3365412833025161,1.175781604823456
2017-09-13,0.047953003195821964,0.16108663287606184
2017-09-14,-0.032008125800508935,-0.2014306136892685
2017-09-15,0.1345513384652719,0.295162067651189
2017-09-18,0.21246828295495845,1.1639682221942227
2017-09-19,0.10005297099811017,0.7553169578844443
2017-09-20,0.03599764371049474,0.5922994378582125
2017-09-21,-0.26828294837564215,0.23591808628227184
2017-09-22,0.02005766427997102,-0.1178850672295173
2017-09-25,-0.2046777858696558,-0.11803301905275454
2017-09-26,0.06024408307201412,-0.039392964287454646
2017-09-27,0.388686988505782,1.2135961986941446
2017-09-28,0.11989180322915516,0.15550238252965976
2017-09-29,0.35088110011356477,0.46512216537490936
2017-10-02,0.43291838111532144,0.847125464226961
2017-10-03,0.21378410836856432,0.34449315009545955
2017-10-04,0.11858782106139998,-0.45958269664692075
2017-10-05,0.590749821208103,1.0311449696478903
2017-10-06,-0.1139431177959338,0.1139265780853993
2017-10-09,-0.16524022616195566,-0.38024687606323937
2017-10-10,0.26347878023074145,0.45607208640654484
2017-10-11,0.1569757590520915,-0.18975178842870477
2017-10-12,-0.1491197474233097,-0.76279129608956
2017-10-13,0.12165515267685834,0.03827507063824953
2017-10-16,0.13328205466569543,0.6484617729980879
2017-10-17,0.07048963773215178,-0.495507820547747
2017-10-18,0.09780212573735625,0.5335550479361295
2017-10-19,0.027361468260611588,0.07596598049559589
2017-10-20,0.514702774478426,1.170514067105044
2017-10-23,-0.3896684292331365,-0.07510688405361066
2017-10-24,0.17555060682408197,0.7112187961398675
2017-10-25,-0.49623818379949114,-0.5986006265251032
2017-10-26,0.12917830070522385,0.5612631055183392
2017-10-27,0.8142993304270263,-0.07463324621097556
2017-10-30,-0.37323011644385673,-0.4116074799385583
2017-10-31,0.1556948602287278,-0.2627870437733826
2017-11-01,0.13212898717158694,0.1502533788434235
2017-11-02,0.038842988248255494,0.9340280392204914
2017-11-03,0.333302936862534,-0.409886894351974
2017-11-06,0.15464456951761463,-0.11208790846448657
2017-11-07,-0.06958235616236763,-1.3928450041456486
2017-11-08,0.16996819065218105,-0.4940013527720222
2017-11-09,-0.3634206981601551,-0.3434585359978204
2017-11-10,-0.030991211023234655,-0.3062765891207686
2017-11-13,0.09293808908781287,0.1532641270068691
2017-11-14,-0.23254794201470474,-0.03827256787967137
2017-11-15,-0.5017529957376254,0.2677206647707209
2017-11-16,0.846505099055328,0.03818736663929734
2017-11-17,-0.2943149475717277,-0.11462300141644732
2017-11-20,0.1705016206542176,0.4576802310142458
2017-11-21,0.6521350324642405,0.3039237287298491
2017-11-22,-0.08852075183281016,-0.49436007273517824
2017-11-24,0.23075279107400704,-0.03812057499326116
2017-11-27,-0.04995272268217832,-0.07634462038494938
2017-11-28,1.009359144380717,2.5623329060988187
2017-11-29,-0.060856784213392245,1.6968388671831924
2017-11-30,0.8716720192126104,0.6562007963146321
2017-12-01,-0.20774138392809505,0.217772065045585
2017-12-04,-0.12109071187333953,1.5114203901488654
2017-12-05,-0.3603275994566779,-0.5371922114309591
2017-12-06,0.019019311278256623,-0.35970577783590585
2017-12-07,0.31479209574429845,0.3238110700936936
2017-12-08,0.5438321125608603,0.6087605496680748
2017-12-11,0.30085805706372426,-0.2502316072976907
2017-12-12,0.17634403119997089,0.9971595209532946
2017-12-13,-0.011267563326278207,-1.2480027832938667
2017-12-14,-0.40947104633817233,-0.6479574844328706
2017-12-15,0.8293005862031855,0.8957541712883987
2017-12-18,0.6321430691102137,0.8949691409894989
2017-12-19,-0.38478735856894986,-0.4286182589117171
2017-12-20,-0.052411207124425374,-0.1790746173165214
2017-12-21,0.20574195274107865,0.8568070392086735
2017-12-22,-0.026171740352687323,-0.28478213838081246
2017-12-26,-0.1196841278562566,-0.28559546380098055
2017-12-27,0.048631455584846606,0.10720784064663924
2017-12-28,0.20551903687824336,0.3920859162799495
2017-12-29,-0.3777198849124197,-0.7140388837773681
2018-01-02,0.7131710424287618,0.035790951038361385
2018-01-03,0.6304849156952841,0.5358252139339381
2018-01-04,0.4206213531358749,0.9220125314135519
2018-01-05,0.6642279154141839,0.2819713980651173
2018-01-08,0.18266208241515258,-0.140894173396644
2018-01-09,0.22612446197163294,0.7724884458672143
2018-01-10,-0.1531403012794641,0.8359550193051124
2018-01-11,0.7269456462351442,0.4844127142244137
2018-01-12,0.6498088039534444,0.8934733796877037
2018-01-16,-0.34243917866882967,-0.2740426602724888
2018-01-17,0.9486646533065191,0.7518726704922596
2018-01-18,-0.1682091401975505,-0.1362856940973156
2018-01-19,0.45393176627763765,0.713429107350505
2018-01-22,0.8098366453636707,0.8091944349771119
2018-01-23,0.21198779997844142,0.10067268502305105
2018-01-24,-0.03880590723568389,0.6686652043621066
2018-01-25,0.04232462573225959,-0.20012530031268128
2018-01-26,1.1511761875316218,0.7318700923740096
2018-01-29,-0.6652298836875126,-0.3985228742950042
2018-01-30,-1.031015659213974,-1.306342291005791
2018-01-31,0.049659616130526274,0.2693294124081813
2018-02-01,-0.11355274709083929,0.937122366793286
2018-02-02,-2.201022059888569,-2.2230763464526238
2018-02-05,-4.272245911960848,-5.172358026452262
2018-02-06,1.9510600284672996,1.8127474143108557
2018-02-07,-0.5439945589436057,0.07041441910899948
2018-02-08,-3.8230320661747363,-4.499580189373242
2018-02-09,1.490994030661419,1.8964755575125114
2018-02-12,1.457754428985325,1.3991207023820618
2018-02-13,0.24845161284536843,0.42659779537763676
2018-02-14,1.3405955044271778,2.3489314596857547
2018-02-15,1.2679141220098167,0.552859598128963
2018-02-16,0.029299039889973955,-0.13793053671813382
2018-02-20,-0.6281016226552083,-0.31102563158964536
2018-02-21,-0.49862729106440185,0.1383367856635953
2018-02-22,0.12953523010548196,-0.8330224903160932
2018-02-23,1.581347402870037,1.4876611376211546
2018-02-26,1.154538342600464,1.499658720340591
2018-02-27,-1.2565531806294494,-0.9517523941224848
2018-02-28,-1.0181592132640027,-1.410141289898137
2018-03-01,-1.4647198408693995,-1.747083398091176
2018-03-02,0.5141658872682697,0.24642684309417184
2018-03-05,1.1491573309358571,1.3966965619597094
2018-03-06,0.25319162631260994,0.41520077913657083
